"ID","Date d'entretien","Date de signature","Ajout mail rapide","Création de compte rapide","Obtention de l'ordinateur rapide","Réunion sur l'équipement rapide","Score de satisfaction Onboarding","Nombre d'emails envoyés","Nombre de meetings"
1507,"2015-06-02","2015-07-28",0,0,1,0,0.997885929737838,11,2
1508,"2012-06-09","2012-08-04",0,0,0,0,1.88098717574857,15,2
1509,"2014-07-21","2014-09-09",0,1,0,0,1.91215994962661,19,2
1510,"2011-09-12","2011-09-25",0,0,0,0,2.82196759348841,25,5
1511,"2014-11-09","2014-12-14",1,0,0,0,1.28404404745377,11,5
1512,"2012-10-24","2012-11-12",0,0,0,1,3.89950885888438,22,3
1513,"2016-05-05","2016-07-10",0,1,0,0,1.06631741159615,9,3
1514,"2016-11-24","2017-01-06",0,0,0,0,2.76460584928517,24,4
1515,"2018-04-17","2018-05-15",0,0,0,1,2.45812332670291,27,2
1516,"2017-12-27","2018-02-02",0,0,0,0,2.11644386464611,18,3
1517,"2017-01-17","2017-02-09",0,0,0,1,3.09985858698492,17,3
1518,"2009-09-17","2009-10-14",0,1,0,0,1.06894298165239,9,3
1519,"2014-05-23","2014-06-24",0,0,0,0,1.12747859090361,8,3
1520,"2013-03-20","2013-04-24",0,0,1,0,3.06700673874122,29,7
1521,"2017-06-19","2017-07-12",0,0,1,0,0.79085774019714,5,6
1522,"2011-12-15","2012-01-04",0,1,1,0,1.68646735015318,17,3
1523,"2012-12-22","2013-02-13",1,1,0,0,2.54165506389077,30,2
1524,"2009-01-15","2009-02-02",0,0,0,1,2.57863751885942,14,4
1525,"2017-11-11","2017-12-15",1,0,1,0,1.43483477206563,14,3
1526,"2017-09-26","2017-10-29",0,1,0,0,1.1850476776664,10,5
1527,"2014-04-17","2014-05-11",0,0,0,1,3.95751654878505,23,4
1528,"2013-07-08","2013-07-27",1,0,0,0,1.75665292778128,16,5
1529,"2017-10-09","2017-10-26",0,1,0,0,2.19935054416779,21,6
1530,"2018-04-30","2018-05-25",0,0,0,1,5.3923289478735,32,5
1531,"2013-04-01","2013-05-01",0,1,0,0,3.7360841160884,39,3
1532,"2010-09-19","2010-10-15",1,0,0,1,3.5648034829268,24,4
1533,"2009-04-18","2009-06-13",0,0,1,0,0.732244118238276,7,2
1534,"2011-06-01","2011-06-18",1,0,0,0,0.624129479309698,4,2
1535,"2018-08-18","2018-09-20",1,1,1,0,1.56293102849955,18,5
1536,"2019-02-01","2019-03-27",0,1,0,0,2.4876797878354,26,3
1537,"2015-07-04","2015-07-20",1,0,0,0,2.90616771386381,30,2
1538,"2011-09-29","2011-11-07",0,0,0,0,1.40567292104571,11,5
1539,"2015-05-10","2015-06-09",0,0,0,0,1.39100559174857,10,3
1540,"2013-01-13","2013-02-19",0,1,0,0,1.37102286826123,13,2
1541,"2017-05-23","2017-06-25",1,0,0,1,1.39732246322096,7,1
1542,"2010-11-13","2010-11-14",1,1,0,0,0.881947040890476,8,2
1543,"2016-04-16","2016-05-23",0,0,0,0,1.3546778979975,10,2
1544,"2010-05-11","2010-06-13",0,0,1,0,1.75908267306371,15,4
1545,"2017-04-07","2017-04-29",0,1,0,0,0.868273645052425,6,2
1546,"2015-05-12","2015-07-04",0,0,0,0,2.27298570889261,19,4
1547,"2017-11-30","2018-01-02",0,0,0,0,1.47286105581681,11,4
1548,"2009-12-27","2010-01-27",1,0,0,0,2.98584354520471,30,6
1549,"2009-08-09","2009-09-03",1,1,1,0,0.372940827995171,3,3
1550,"2013-10-23","2013-11-15",0,0,1,0,3.2818199487097,31,3
1551,"2015-02-15","2015-02-25",0,0,0,0,1.86629435213695,15,3
1552,"2017-05-18","2017-06-03",0,0,0,1,4.13912456098829,24,4
1553,"2009-06-30","2009-08-20",1,1,0,0,0.943324510269766,9,3
1554,"2015-07-31","2015-08-14",1,1,1,0,0.627589982875014,5,7
1555,"2014-03-05","2014-03-23",0,0,0,1,1.27696775984972,5,4
1556,"2011-12-01","2011-12-16",0,0,1,0,2.30353024233205,21,3
1557,"2019-04-10","2019-05-17",0,1,0,0,1.86482932517994,18,4
1558,"2012-10-04","2012-10-29",0,0,0,1,2.07320413961338,10,4
1559,"2011-10-11","2011-11-04",0,1,0,0,1.82099154727525,17,5
1560,"2013-10-20","2013-12-04",1,0,0,0,1.88338494730974,17,4
1561,"2009-10-03","2009-11-01",0,0,0,1,3.82870712698119,22,5
1562,"2014-07-23","2014-08-16",0,1,0,1,1.21045752086469,6,5
1563,"2014-11-22","2014-11-25",1,0,0,0,1.93580168822984,18,3
1564,"2012-11-17","2013-01-19",0,0,0,0,0.814582047612133,5,2
1565,"2018-09-09","2018-10-24",0,1,0,0,0.900391074480307,7,2
1566,"2015-06-20","2015-08-19",0,0,0,0,1.12049973854208,8,2
1567,"2015-07-03","2015-08-11",1,1,1,0,0.617497247083136,8,5
1568,"2019-01-27","2019-03-30",0,0,0,0,0.692869787607088,3,3
1569,"2014-01-14","2014-03-06",0,0,1,1,0.551307612143176,6,3
1570,"2019-10-23","2019-12-17",0,1,0,0,0.890147476269238,7,1
1571,"2015-05-27","2015-06-24",0,0,1,0,1.60283325977547,19,3
1572,"2017-11-09","2018-01-06",0,0,0,0,2.41481564388494,21,3
1573,"2017-02-15","2017-03-29",0,1,0,0,2.36615251867454,24,3
1574,"2009-02-14","2009-03-14",0,0,0,1,2.65238595984298,14,4
1575,"2009-07-02","2009-08-30",0,0,0,0,1.55440900113215,12,2
1576,"2018-04-26","2018-05-13",0,0,0,0,1.61928200969429,13,2
1577,"2009-06-30","2009-08-25",0,0,1,0,2.88202447456524,38,4
1578,"2018-01-12","2018-03-06",0,0,0,0,1.18319549215276,8,4
1579,"2016-08-29","2016-10-16",0,0,0,0,1.09161724213923,7,3
1580,"2018-01-12","2018-02-21",0,0,0,0,1.26453907535881,9,6
1581,"2016-07-14","2016-09-14",1,0,0,0,2.12940164645034,20,5
1582,"2014-06-27","2014-08-14",1,1,0,0,0.965843157026694,9,1
1583,"2012-07-20","2012-09-09",0,0,0,0,3.32299661614863,30,1
1584,"2012-11-06","2012-12-23",0,0,0,0,1.02886050410356,7,2
1585,"2017-01-02","2017-03-02",0,0,0,0,1.36330719695312,10,3
1586,"2014-05-31","2014-06-26",0,1,0,0,1.09598798869104,9,4
1587,"2019-11-05","2019-11-20",0,0,0,0,1.41475464844271,11,6
1588,"2010-03-26","2010-04-30",0,0,0,1,3.26019108333343,37,3
1589,"2014-01-27","2014-02-13",1,0,0,0,2.54741636829246,25,5
1590,"2016-10-03","2016-11-16",0,0,0,1,3.7856148453062,44,3
1591,"2016-01-31","2016-03-14",0,0,0,0,1.48783058479612,11,6
1592,"2011-10-30","2011-11-23",1,0,0,0,3.10918123295787,32,4
1593,"2012-09-03","2012-11-14",0,0,0,0,2.44366229856666,21,4
1594,"2019-01-04","2019-01-25",0,0,0,0,1.58021596462973,12,4
1595,"2017-03-12","2017-05-14",0,0,0,0,0.942302228477217,6,3
1596,"2009-03-28","2009-04-02",0,1,0,0,0.735004323469904,5,4
1597,"2011-10-15","2011-12-18",0,0,0,0,1.24622476231681,9,2
1598,"2013-08-29","2013-09-18",0,1,0,0,3.61950715932235,38,5
1599,"2012-08-02","2012-08-31",0,1,0,0,0.650638814199519,4,4
1600,"2015-09-19","2015-10-12",1,0,0,0,1.88106904787792,18,1
1601,"2015-09-14","2015-10-24",0,0,0,0,1.67202565633126,13,2
1602,"2009-03-10","2009-03-20",0,0,0,0,2.67586747483877,23,3
1603,"2014-07-11","2014-09-02",0,0,0,1,1.0286564535192,9,3
1604,"2011-09-14","2011-10-10",1,0,1,0,1.48431903150739,14,3
1605,"2016-09-15","2016-10-02",1,0,0,1,6.00297727381916,42,3
1606,"2009-07-25","2009-08-20",0,1,0,0,2.60537857343366,26,4
1607,"2014-08-10","2014-10-06",0,0,1,0,0.969538173442767,10,5
1608,"2017-10-05","2017-11-07",1,1,0,0,1.40254841031884,15,5
1609,"2016-01-11","2016-03-16",0,0,0,0,1.65045725347066,13,3
1610,"2010-04-13","2010-04-17",0,0,1,0,0.935689963616322,6,4
1611,"2015-08-06","2015-09-05",0,0,0,0,3.17094115934926,28,3
1612,"2017-11-26","2018-01-15",1,0,0,1,1.79003534848538,10,3
1613,"2011-11-16","2011-12-31",0,0,0,0,1.78752200201686,14,3
1614,"2014-11-30","2014-12-20",0,0,1,1,2.23806816688496,12,3
1615,"2017-09-25","2017-11-03",0,0,1,0,0.869387152631234,9,5
1616,"2017-08-29","2017-11-01",0,1,0,0,0.80995729949971,6,5
1617,"2014-07-05","2014-07-24",0,0,0,0,3.31101991869385,30,4
1618,"2010-12-16","2011-01-12",0,0,0,0,1.05606781190024,7,4
1619,"2010-05-09","2010-06-22",0,0,1,1,1.69140508987974,8,3
1620,"2014-01-21","2014-02-27",0,0,0,0,3.3365387716976,30,4
1621,"2012-08-29","2012-10-28",0,0,0,0,1.22172308431619,9,3
1622,"2019-10-29","2020-01-03",0,1,0,0,1.39280216367552,13,3
1623,"2011-02-20","2011-04-02",0,1,0,0,2.84114206618225,29,2
1624,"2016-12-30","2017-01-13",0,0,0,1,7.35491260778366,46,3
1625,"2018-03-15","2018-03-14",0,0,0,0,2.81744310024648,25,4
1626,"2014-05-12","2014-05-29",0,0,0,0,1.40544093644542,11,7
1627,"2019-12-10","2020-02-08",1,0,0,0,0.844037592209635,6,3
1628,"2012-11-04","2013-01-10",0,0,0,0,0.690063646676273,3,3
1629,"2009-04-28","2009-06-01",0,0,0,0,3.53619479295185,32,2
1630,"2016-09-19","2016-11-03",0,0,0,0,1.63746270039784,13,1
1631,"2014-06-27","2014-07-10",0,0,0,1,4.56931254846198,27,3
1632,"2013-03-05","2013-03-23",1,0,0,0,2.61322528495067,26,3
1633,"2019-02-02","2019-03-30",0,0,0,0,2.46574769541014,21,3
1634,"2012-06-09","2012-07-20",0,0,0,0,0.961468688568198,6,2
1635,"2017-08-14","2017-09-29",1,0,1,0,2.711159806999,40,5
1636,"2017-10-29","2017-11-13",1,1,0,0,1.09094416767456,11,3
1637,"2010-08-22","2010-09-20",0,1,0,1,0.942400932451784,4,4
1638,"2011-11-28","2011-12-19",1,0,0,0,1.48301547839047,13,5
1639,"2011-12-18","2012-02-10",0,0,0,0,0.848408142492447,5,3
1640,"2009-03-11","2009-04-02",0,0,0,0,2.67051141841606,23,5
1641,"2016-11-07","2016-11-17",0,0,0,1,2.28530597859501,12,5
1642,"2014-10-31","2014-10-28",0,0,0,0,2.18385203290524,18,2
1643,"2017-03-30","2017-04-21",0,0,0,0,2.39566667707651,20,7
1644,"2016-10-28","2016-12-16",0,0,0,0,0.656708166752939,3,4
1645,"2010-03-15","2010-05-04",0,0,0,0,2.91878490374759,26,4
1646,"2018-06-30","2018-07-24",0,1,0,0,3.11507690543018,32,3
1647,"2018-07-14","2018-08-18",1,0,0,0,2.31661069695753,23,2
1648,"2009-12-18","2010-01-10",1,0,0,0,3.27795415612297,34,1
1649,"2011-06-25","2011-08-28",0,0,0,0,1.94043758362207,16,3
1650,"2011-06-15","2011-08-01",0,0,0,0,1.48550329998982,11,5
1651,"2018-02-06","2018-03-30",1,0,1,0,0.465126890222394,4,2
1652,"2009-11-17","2009-12-12",1,0,0,0,1.07217644672178,9,3
1653,"2010-03-01","2010-03-18",1,1,1,1,2.36451960691188,18,4
1654,"2015-08-17","2015-08-26",0,0,0,0,0.857075555654987,5,3
1655,"2017-07-27","2017-09-16",0,0,1,0,0.842894697859326,9,1
1656,"2013-09-24","2013-11-09",0,0,1,0,2.75653214680335,36,1
1657,"2018-12-26","2019-01-20",0,0,1,0,2.67665189306293,25,4
1658,"2016-04-01","2016-05-06",0,0,0,1,2.94422628290026,16,3
1659,"2018-06-11","2018-07-03",0,0,0,1,4.04687571764361,23,3
1660,"2011-03-03","2011-04-04",1,0,0,0,0.772690181520878,5,5
1661,"2018-09-22","2018-11-02",0,0,0,0,2.4032363452467,21,1
1662,"2010-10-03","2010-10-22",0,0,0,0,1.99548560005316,16,6
1663,"2013-07-12","2013-08-03",1,0,1,0,1.48942323198215,14,5
1664,"2015-12-24","2016-01-17",0,0,0,0,1.10181586616613,8,6
1665,"2014-02-19","2014-03-24",0,0,0,0,2.85862685334417,25,2
1666,"2014-01-16","2014-02-05",0,0,0,0,2.55737030247042,22,4
1667,"2011-04-08","2011-05-13",0,0,0,0,1.5768126531968,12,3
1668,"2010-09-12","2010-10-22",0,1,0,0,2.00534549475221,19,4
1669,"2019-07-07","2019-07-16",0,0,0,0,5.16898431724155,48,5
1670,"2018-06-23","2018-08-04",0,1,0,0,1.14221849654699,10,4
1671,"2015-08-14","2015-10-24",0,0,0,1,1.16647346516732,11,4
1672,"2010-05-14","2010-07-22",0,0,0,0,2.67043183103954,23,3
1673,"2014-11-11","2014-12-10",0,1,0,0,2.3208227203711,24,1
1674,"2018-04-20","2018-05-07",1,0,0,0,1.13248617511041,9,3
1675,"2015-10-01","2015-10-14",0,0,0,0,2.90318760731478,26,4
1676,"2011-07-21","2011-09-15",0,0,0,0,2.47033000973661,21,2
1677,"2016-07-29","2016-08-20",0,1,0,0,1.63746938806136,15,5
1678,"2016-07-19","2016-08-26",1,0,0,1,0.706206047713035,6,2
1679,"2016-06-22","2016-08-23",0,0,0,0,3.75337823467262,34,3
1680,"2017-10-27","2017-11-21",1,0,0,0,2.75438880403632,28,2
1681,"2012-11-08","2012-11-12",0,0,1,1,2.94044253444624,17,2
1682,"2016-05-05","2016-06-10",0,1,0,0,1.65549762234766,16,1
1683,"2014-02-11","2014-02-14",0,0,0,0,2.40341927678576,21,2
1684,"2011-10-22","2011-11-18",0,0,0,0,3.03974717399355,27,3
1685,"2017-04-22","2017-05-22",0,0,0,0,3.0782554317067,27,1
1686,"2017-07-12","2017-09-18",0,0,0,0,3.32308525323318,30,6
1687,"2012-01-28","2012-02-13",0,1,0,0,1.91537338188933,18,2
1688,"2016-01-06","2016-03-03",0,0,1,0,0.764370417517589,7,4
1689,"2015-03-26","2015-04-21",0,0,0,0,1.46805271235989,11,6
1690,"2018-05-03","2018-05-22",0,0,0,1,5.06236837868306,30,6
1691,"2011-02-04","2011-03-06",0,0,1,1,4.82200198858052,30,6
1692,"2013-01-08","2013-02-05",0,0,0,0,1.72960312262412,14,3
1693,"2019-01-07","2019-03-01",0,1,0,0,0.706160470686615,5,3
1694,"2010-11-05","2010-12-13",0,0,0,0,2.57520361682887,22,4
1695,"2017-04-26","2017-06-04",0,0,0,0,2.27330589854094,19,2
1696,"2011-03-25","2011-04-16",0,0,0,0,1.44653521936536,11,3
1697,"2009-01-01","2009-01-21",0,1,0,0,2.00633905545588,19,3
1698,"2009-03-10","2009-03-21",0,0,0,0,1.12993547741695,8,3
1699,"2017-09-21","2017-10-21",1,0,0,0,1.41635422686717,13,5
1700,"2014-05-05","2014-06-01",1,1,0,1,4.67445823550839,37,3
1701,"2017-10-25","2017-11-22",0,0,0,0,2.16365628330716,18,3
1702,"2010-12-05","2010-12-30",0,0,0,1,2.14144684887411,18,4
1703,"2019-04-20","2019-07-10",0,0,0,0,3.61447902521892,33,4
1704,"2013-11-30","2014-01-13",0,1,0,0,0.766665674864106,5,1
1705,"2018-09-10","2018-11-20",0,0,0,1,2.47904544993627,27,3
1706,"2011-01-16","2011-03-04",0,0,0,0,1.3809255646384,10,4
1707,"2013-12-28","2014-01-27",0,0,0,0,1.12101679963041,8,1
1708,"2016-12-04","2016-12-18",1,0,0,0,1.7827195889211,17,3
1709,"2015-10-15","2015-10-30",0,0,0,0,1.02930099790923,7,4
1710,"2010-03-02","2010-03-26",0,0,0,1,3.73509944468397,21,5
1711,"2009-12-21","2010-01-30",1,0,0,0,1.28152198827537,11,3
1712,"2013-08-04","2013-09-04",0,0,0,0,0.803333953298361,5,5
1713,"2018-07-26","2018-09-25",0,0,0,0,2.22059435551186,19,2
1714,"2013-02-12","2013-03-09",0,0,0,0,1.28764424532771,9,6
1715,"2010-03-25","2010-05-21",0,0,0,0,2.4233926041546,21,5
1716,"2010-06-20","2010-07-28",0,0,0,0,0.737870797397563,4,6
1717,"2016-08-09","2016-08-30",0,0,1,0,1.56760832717278,13,4
1718,"2017-08-24","2017-09-16",1,0,1,0,2.104239654375,22,5
1719,"2016-10-10","2016-11-17",0,0,0,0,0.995271268062395,6,2
1720,"2013-06-06","2013-07-30",1,0,0,0,1.68954554111623,15,1
1721,"2010-11-18","2011-02-02",0,0,0,0,2.00607339609251,17,3
1722,"2014-11-28","2015-01-14",0,0,0,0,3.55124312216185,32,2
1723,"2017-11-04","2017-12-09",0,0,1,0,1.72368866044156,15,2
1724,"2011-06-25","2011-07-16",0,0,1,0,1.71362930381248,21,7
1725,"2014-07-03","2014-08-07",1,1,0,1,1.84853683542061,12,4
1726,"2010-05-20","2010-06-25",1,1,0,0,1.88582986006959,21,5
1727,"2013-03-24","2013-04-23",1,0,0,1,3.66014259899719,24,5
1728,"2012-12-12","2013-01-20",0,1,1,0,0.516916097500304,5,7
1729,"2009-03-14","2009-04-24",0,1,0,0,3.16823340414727,34,2
1730,"2013-03-15","2013-04-21",1,1,0,0,1.27935432217925,13,3
1731,"2010-02-12","2010-03-04",1,0,0,0,0.819722738429531,6,7
1732,"2018-02-11","2018-03-05",1,0,0,1,7.60587684235623,54,4
1733,"2010-06-22","2010-07-30",0,0,0,0,1.28717725203235,9,6
1734,"2014-07-05","2014-08-29",1,0,0,0,0.656232782212734,4,3
1735,"2014-01-22","2014-02-11",0,0,0,0,1.36588689269721,10,7
1736,"2016-11-17","2016-12-02",0,0,0,0,1.18021529748852,8,3
1737,"2009-11-09","2009-12-25",0,0,1,0,0.830930043384803,8,3
1738,"2018-10-29","2018-12-29",0,0,0,1,0.745999698350707,6,2
1739,"2017-12-23","2018-01-26",0,0,0,1,5.31912961212081,32,2
1740,"2018-12-06","2019-01-30",0,0,0,0,3.54603922409636,32,2
1741,"2016-10-20","2016-12-23",0,0,0,0,2.25610802691332,19,2
1742,"2019-06-27","2019-07-12",0,0,1,0,2.14314975939605,19,9
1743,"2011-09-05","2011-09-22",0,0,1,0,2.05585715229679,18,4
1744,"2014-03-14","2014-05-04",0,1,1,1,0.883343117973088,15,3
1745,"2009-03-29","2009-04-15",0,0,0,0,2.3313606474197,20,4
1746,"2011-10-17","2011-12-23",0,0,0,0,3.07531086536136,27,3
1747,"2014-08-14","2014-09-17",0,0,0,0,2.60839373904078,23,4
1748,"2012-09-28","2012-10-14",0,0,0,0,3.99122987237421,36,7
1749,"2017-12-18","2018-02-07",0,0,1,1,3.02640275070127,51,2
1750,"2010-04-06","2010-05-08",1,0,0,1,2.29920728357929,14,6
1751,"2016-06-27","2016-08-17",0,0,0,0,1.36087334296217,10,5
1752,"2019-03-04","2019-04-20",0,1,0,0,4.03663201456005,44,1
1753,"2010-08-04","2010-08-29",0,0,0,1,3.71916180001079,21,3
1754,"2013-10-31","2013-11-22",0,1,0,0,0.873507582184741,6,3
1755,"2014-04-02","2014-04-23",0,0,0,1,1.74274072308035,8,4
1756,"2013-09-23","2013-10-17",0,0,1,0,0.685325786428698,4,4
1757,"2012-10-13","2012-12-14",0,1,1,0,1.3856324408583,20,4
1758,"2013-12-11","2014-01-19",0,1,0,0,0.608932220019706,3,6
1759,"2011-03-11","2011-04-25",0,1,1,1,0.592156210206379,9,2
1760,"2017-04-23","2017-06-04",0,0,0,0,1.91136138359662,16,1
1761,"2015-11-24","2016-01-13",0,0,1,0,1.90071710922519,24,2
1762,"2015-05-19","2015-05-24",0,1,0,0,1.4519014350613,13,3
1763,"2015-11-18","2015-12-02",0,0,0,0,2.60750175993362,23,2
1764,"2010-09-28","2010-11-09",0,1,0,1,1.77802023210634,10,6
1765,"2010-02-05","2010-03-30",1,0,1,0,1.39724552419334,19,2
1766,"2009-06-15","2009-06-30",0,1,0,0,1.2663227321913,11,3
1767,"2011-07-12","2011-08-07",0,1,0,0,1.27879170436552,11,2
1768,"2010-04-24","2010-05-02",0,0,0,0,0.790959882843826,4,2
1769,"2019-06-10","2019-06-29",0,0,0,0,5.16041496759347,48,4
1770,"2018-05-27","2018-07-16",0,0,0,0,4.5550671762012,42,5
1771,"2014-06-27","2014-09-02",0,0,0,0,3.20753446554461,29,2
1772,"2009-07-12","2009-08-02",0,1,0,1,1.76054834651611,10,2
1773,"2013-06-10","2013-07-20",0,1,1,0,1.24396012995084,17,4
1774,"2014-11-19","2015-01-10",0,0,0,0,1.22985275878003,9,3
1775,"2009-06-13","2009-07-07",0,0,0,0,2.44008788563444,21,7
1776,"2009-12-07","2010-02-28",0,0,0,0,3.33286357145115,30,3
1777,"2012-04-30","2012-05-05",0,0,0,0,1.36155659762642,10,2
1778,"2011-12-05","2011-12-27",0,0,0,0,1.21381987970254,9,5
1779,"2017-08-23","2017-09-24",1,0,1,0,1.59454227450728,16,10
1780,"2017-10-31","2017-11-26",0,0,0,1,1.50213412586895,7,4
1781,"2016-03-31","2016-04-18",0,0,1,1,4.90568900218152,31,2
1782,"2017-05-25","2017-06-20",0,0,0,0,1.77632501451459,14,3
1783,"2011-06-02","2011-07-18",0,0,0,1,0.650103513737433,5,5
1784,"2013-09-16","2013-10-26",0,0,0,0,3.71395961194796,34,6
1785,"2014-05-19","2014-06-06",0,0,0,0,5.2125313576279,49,5
1786,"2016-04-03","2016-05-18",0,0,0,0,2.77915393309128,24,2
1787,"2016-11-18","2016-12-26",0,0,0,0,0.843628616706215,5,2
1788,"2011-04-14","2011-04-29",0,0,0,0,1.67694806725228,13,4
1789,"2015-11-04","2015-12-10",0,0,0,0,0.959597313215843,6,4
1790,"2016-07-05","2016-07-26",0,0,0,0,0.997593819746992,6,2
1791,"2009-06-22","2009-08-27",0,0,0,0,2.03864086804786,17,1
1792,"2015-03-08","2015-05-04",0,0,0,0,1.87320550718883,15,2
1793,"2010-09-14","2010-10-13",1,0,0,0,0.751829755911531,5,4
1794,"2013-01-07","2013-02-06",1,0,0,0,4.37995242017172,46,4
1795,"2010-04-13","2010-06-06",1,0,0,0,2.7379266724283,27,6
1796,"2009-08-03","2009-08-31",0,0,0,0,4.82768584724989,45,3
1797,"2019-08-17","2019-08-27",0,1,0,0,1.41668616308711,13,2
1798,"2012-02-15","2012-04-11",0,0,0,1,1.46854316534114,15,1
1799,"2017-12-28","2018-02-15",0,0,0,0,3.22076135466996,29,1
1800,"2016-03-14","2016-05-05",0,0,0,0,1.88348617902244,15,4
1801,"2013-07-23","2013-09-05",0,0,0,0,1.45106537175733,11,5
1802,"2018-03-28","2018-04-23",0,0,1,0,1.47536060069082,11,2
1803,"2016-12-16","2017-01-28",0,1,0,0,1.01263584679441,8,3
1804,"2015-01-06","2015-01-29",0,1,0,0,2.84831390553349,29,3
1805,"2010-11-11","2010-12-21",0,0,0,0,2.48717478882138,21,4
1806,"2016-11-29","2017-01-07",0,0,0,0,1.1485024496445,8,2
1807,"2009-12-20","2010-01-25",1,0,0,0,0.785311708054705,5,2
1808,"2017-06-18","2017-06-24",1,0,0,0,1.98263701137814,19,3
1809,"2010-04-13","2010-05-08",0,0,0,0,5.1475258653873,48,7
1810,"2011-03-23","2011-04-20",0,0,0,0,2.53388409991117,22,5
1811,"2010-03-06","2010-05-09",0,0,0,0,3.00914313370634,27,2
1812,"2016-09-03","2016-10-15",0,0,1,0,1.23728441476877,14,3
1813,"2012-07-02","2012-07-28",0,0,0,0,1.66631891866194,13,5
1814,"2016-09-02","2016-10-07",0,0,0,0,0.667631366763059,3,4
1815,"2012-08-11","2012-09-12",0,0,0,0,2.60597046789176,23,3
1816,"2017-08-26","2017-09-11",0,1,0,0,2.13679543430217,21,3
1817,"2017-10-12","2017-11-17",1,0,0,0,1.15822106832596,9,2
1818,"2018-02-19","2018-03-31",0,0,0,0,1.52825095992308,12,2
1819,"2013-05-14","2013-07-02",0,0,0,0,1.14188786164997,8,3
1820,"2009-03-17","2009-04-05",0,0,0,0,2.25209786525091,19,4
1821,"2016-04-10","2016-05-16",0,0,1,0,2.2391452742499,28,1
1822,"2011-04-07","2011-06-11",1,0,0,0,1.47285037083844,13,1
1823,"2013-04-25","2013-05-11",0,0,0,0,0.741419367988846,4,6
1824,"2011-11-17","2011-12-27",0,0,0,0,1.71529051699868,14,4
1825,"2010-01-04","2010-02-01",0,0,0,0,0.911679569944992,6,3
1826,"2019-04-06","2019-05-28",0,0,0,0,1.75705684002882,14,2
1827,"2013-02-20","2013-03-24",1,1,0,0,0.570731408191989,4,2
1828,"2017-12-20","2018-01-26",0,0,0,0,1.03150217951351,7,3
1829,"2014-08-19","2014-10-17",1,0,0,0,0.627618536138724,3,3
1830,"2010-08-10","2010-09-21",0,0,0,0,1.80025375328929,15,4
1831,"2015-04-23","2015-07-07",0,0,0,0,0.836027518501,5,2
1832,"2012-09-14","2012-10-14",0,0,0,0,2.13770974165031,18,1
1833,"2014-07-21","2014-08-15",1,0,0,0,0.648009530648688,4,5
1834,"2014-12-26","2015-02-24",1,0,0,0,0.943925943094397,7,1
1835,"2013-03-19","2013-03-28",1,0,0,0,2.09989274832851,20,5
1836,"2016-02-29","2016-04-04",0,0,1,0,0.7741789250607,8,5
1837,"2009-08-08","2009-09-12",0,0,0,0,1.44791367683171,11,2
1838,"2019-10-26","2019-11-02",0,0,0,1,1.94836996626323,9,4
1839,"2018-06-14","2018-06-30",1,0,0,0,1.20567873826867,9,4
1840,"2011-01-10","2011-03-26",0,0,0,0,0.788210501700145,4,1
1841,"2019-06-13","2019-07-28",0,0,0,0,1.5427608411004,12,1
1842,"2017-09-02","2017-10-23",0,0,0,0,3.43476086564828,31,2
1843,"2012-06-17","2012-08-22",0,0,0,0,1.03489807753859,7,3
1844,"2011-03-05","2011-04-21",0,1,0,0,2.70803280565947,28,2
1845,"2017-09-15","2017-10-27",0,0,1,0,0.945059116014304,6,3
1846,"2012-11-11","2012-12-10",0,0,0,0,0.823034345047738,5,2
1847,"2016-11-15","2017-01-25",0,1,0,0,1.43887555451099,13,2
1848,"2013-06-09","2013-07-31",0,0,1,0,0.591316051956198,5,3
1849,"2013-02-08","2013-02-24",0,0,0,1,2.9753736160444,16,5
1850,"2012-08-11","2012-08-18",0,0,0,0,4.37035124375507,40,4
1851,"2015-05-29","2015-07-03",0,1,1,0,1.92988589717261,20,7
1852,"2012-07-29","2012-10-08",0,0,0,0,2.31112155748048,20,1
1853,"2016-12-19","2017-02-01",0,0,0,0,2.52819796182564,22,1
1854,"2019-03-16","2019-04-02",1,0,0,0,1.53542985504916,14,3
1855,"2018-08-20","2018-09-08",1,1,0,0,1.17331603299047,12,7
1856,"2010-09-15","2010-10-17",0,0,0,0,2.13082566516288,18,3
1857,"2016-01-31","2016-03-03",0,0,0,0,1.34773694929014,10,6
1858,"2016-04-10","2016-06-01",0,0,1,0,1.26424649040603,15,3
1859,"2017-12-02","2018-02-08",1,0,0,0,2.85348894041418,28,3
1860,"2013-05-19","2013-08-10",0,0,1,0,0.916371077802474,10,3
1861,"2014-02-17","2014-04-04",0,0,0,0,2.23762990989861,19,1
1862,"2014-12-29","2015-02-06",0,0,0,0,1.79545987290496,14,3
1863,"2016-04-22","2016-05-27",0,0,0,0,1.71696775305896,14,2
1864,"2012-04-03","2012-04-26",1,0,0,0,1.86471395331496,18,3
1865,"2009-07-24","2009-08-15",0,0,0,0,2.40095835498526,21,2
1866,"2013-12-24","2014-01-14",1,1,0,0,2.34891222912255,27,3
1867,"2018-12-13","2019-01-27",0,0,1,1,1.80852565550575,29,2
1868,"2009-09-01","2009-09-17",0,0,1,0,1.63290843431995,14,7
1869,"2014-08-21","2014-09-21",0,0,0,0,1.61659193292318,13,5
1870,"2017-11-28","2017-12-18",0,0,0,1,4.65289984835206,28,3
1871,"2013-02-26","2013-03-14",0,0,0,0,1.63065844802912,13,6
